3.443293,4.862122,1.000000
2.835871,1.397182,1.000000
4.283403,2.633840,1.000000
3.086304,4.047641,1.000000
1.718192,1.998682,1.000000
1.718978,2.364691,1.000000
3.351709,3.419350,1.000000
3.221019,1.869787,1.000000
1.151917,3.043483,1.000000
2.622579,3.367509,1.000000
3.561563,3.110593,1.000000
3.608106,3.183369,1.000000
3.424052,2.436261,1.000000
-3.143689,3.157421,2.000000
-2.343577,2.685007,2.000000
-2.583066,2.787329,2.000000
-3.094034,3.663615,2.000000
-4.594448,1.962822,2.000000
-4.185748,1.133107,2.000000
-3.542612,3.599547,2.000000
-3.227907,3.158232,2.000000
-2.128626,4.062149,2.000000
-3.055310,4.082869,2.000000
-2.926299,2.330081,2.000000
-3.475520,1.815571,2.000000
-3.710507,2.713587,2.000000
-2.357132,4.376616,2.000000
-4.105745,3.314262,2.000000
-3.832435,3.379758,2.000000
-3.104869,1.535275,2.000000
-2.257362,2.515999,2.000000
-3.427120,2.144198,2.000000
-3.523427,3.342312,2.000000
-3.151395,3.262930,2.000000
-2.710463,4.056529,2.000000
-3.274229,1.818514,2.000000
-2.146222,2.734809,2.000000
-2.108326,3.306702,2.000000
-3.104910,3.279021,2.000000
-1.439190,4.661584,2.000000
-2.944495,3.128152,2.000000
-2.139008,2.323471,2.000000
-2.733544,2.979310,2.000000
-2.748873,2.333305,2.000000
-4.271654,1.341613,2.000000
-3.893907,2.633060,2.000000
-3.234553,4.549785,2.000000
-2.115205,2.230327,2.000000
-2.721833,2.674337,2.000000
-3.227491,3.148261,2.000000
-2.504663,2.728593,2.000000
-2.148919,2.086449,2.000000
-2.994929,5.078139,2.000000
-2.821536,4.146572,2.000000
-2.926784,3.464622,2.000000
-3.045427,2.863674,2.000000
-3.623586,3.344241,2.000000
-3.681230,3.532468,2.000000
-2.131770,3.293225,2.000000
-3.228999,3.363172,2.000000
-3.246938,3.748438,2.000000
-4.465125,2.731514,2.000000
-4.592650,1.803951,2.000000
-1.908910,3.716148,2.000000
-3.575584,1.797997,2.000000
-5.371623,2.565204,2.000000
-1.063668,3.347907,2.000000
-3.447658,3.372064,2.000000
-4.248767,2.762141,2.000000
-2.920418,2.931119,2.000000
-2.367355,3.275716,2.000000
-2.465339,2.449302,2.000000
-2.281748,4.303150,2.000000
-3.776120,2.289843,2.000000
-1.931373,2.846925,2.000000
-1.876943,2.645971,2.000000
-1.835964,3.105189,2.000000
-2.793417,4.251774,2.000000
-3.289416,2.247102,2.000000
-3.358851,3.361867,2.000000
-4.252607,3.509977,2.000000
-3.431017,3.918250,2.000000
-4.915408,2.370747,2.000000
-4.349175,2.339016,2.000000
-2.801867,2.856619,2.000000
-3.202702,2.872652,2.000000
-2.837289,2.193171,2.000000
-2.434520,3.530133,2.000000
-2.691970,3.445227,2.000000
-2.762866,4.628059,2.000000
-3.069675,2.754333,2.000000
-3.602822,2.174190,2.000000
-3.995577,2.288962,2.000000
-3.056544,3.267436,2.000000
-2.959086,2.387572,2.000000
-2.279852,3.591530,2.000000
-3.127719,2.477667,2.000000
-2.561258,3.150379,2.000000
-4.158502,2.945616,2.000000
-2.790371,2.280244,2.000000
-2.848125,1.836142,2.000000
-1.931051,3.998360,2.000000
-3.202014,3.290763,2.000000
-4.927938,2.074922,2.000000
-3.235023,2.142294,2.000000
-2.428483,4.597837,2.000000
-3.941292,2.330029,2.000000
-2.811641,4.288893,2.000000
-3.977899,3.199229,2.000000
-1.542961,1.678593,2.000000
-4.024855,2.661115,2.000000
-3.416471,3.650081,2.000000
-2.806672,1.580030,2.000000
3.412328,-3.462031,3.000000
4.019558,-3.502070,3.000000
2.490708,-2.567095,3.000000
3.610341,-2.641521,3.000000
1.651522,-2.569572,3.000000
2.172554,-2.811779,3.000000
1.861012,-2.642942,3.000000
2.354721,-4.026108,3.000000
3.571056,-2.806684,3.000000
2.508819,-1.839057,3.000000
2.647478,-2.974314,3.000000
3.215131,-3.495733,3.000000
3.376909,-3.426762,3.000000
2.670689,-1.909886,3.000000
2.167531,-4.930224,3.000000
4.288750,-0.960538,3.000000
2.675785,-4.549470,3.000000
2.751613,-3.228978,3.000000
2.848061,-3.890710,3.000000
3.463649,-2.580394,3.000000
1.804476,-2.440643,3.000000
4.642148,-2.862432,3.000000
2.730140,-3.113603,3.000000
3.492205,-4.384537,3.000000
3.131513,-3.312371,3.000000
4.478260,-3.139338,3.000000
4.334310,-3.882993,3.000000
3.469807,-2.744480,3.000000
2.304762,-2.858083,3.000000
3.970015,-3.259033,3.000000
1.646430,-3.014050,3.000000
2.278062,-3.273873,3.000000
2.934730,-4.364522,3.000000
1.707473,-2.614347,3.000000
2.581825,-5.051795,3.000000
3.627875,-2.782104,3.000000
2.428900,-4.053464,3.000000
3.668646,-2.720520,3.000000
4.906082,-2.663849,3.000000
3.310163,-3.133542,3.000000
3.653421,-2.499932,3.000000
4.001380,-3.417058,3.000000
2.651674,-3.383283,3.000000
3.632641,-1.801300,3.000000
2.632928,-3.339819,3.000000
3.251262,-3.196609,3.000000
3.761643,-4.801422,3.000000
2.338636,-3.625933,3.000000
1.143715,-3.770911,3.000000
2.267875,-3.160884,3.000000
3.890373,-3.196049,3.000000
2.175349,-3.045564,3.000000
3.839339,-3.780767,3.000000
2.271540,-2.553161,3.000000
2.822771,-2.482012,3.000000
2.989083,-2.438669,3.000000
2.171938,-3.009668,3.000000
2.831448,-3.972713,3.000000
1.749218,-2.451401,3.000000
2.719238,-3.817824,3.000000
2.923057,-2.097585,3.000000
1.175410,-4.197311,3.000000
2.261691,-1.831057,3.000000
3.226070,-2.386146,3.000000
2.087871,-3.895629,3.000000
3.358251,-2.953381,3.000000
3.438991,-3.150137,3.000000
3.222515,-2.873505,3.000000
3.622214,-2.354393,3.000000
1.704102,-4.797815,3.000000
3.801396,-2.049820,3.000000
2.183502,-4.487868,3.000000
3.079228,-2.255329,3.000000
4.438076,-2.586962,3.000000
2.702627,-3.714504,3.000000
3.009161,-3.239412,3.000000
2.187946,-1.360995,3.000000
4.428135,-2.091161,3.000000
2.263320,-2.315985,3.000000
3.511701,-2.645964,3.000000
3.999732,-2.491703,3.000000
3.592011,-2.490475,3.000000
3.272633,-4.426889,3.000000
3.066897,-3.444954,3.000000
1.976127,-1.654547,3.000000
4.383196,-1.912624,3.000000
3.204171,-1.919500,3.000000
3.009643,-2.837762,3.000000
2.125223,-2.682407,3.000000
3.048309,-4.042122,3.000000
2.959042,-3.063784,3.000000
4.438049,-2.284629,3.000000
3.009156,-2.800970,3.000000
3.035370,-3.162331,3.000000
2.134058,-3.120842,3.000000
2.403121,-4.000252,3.000000
3.408977,-2.686988,3.000000
1.570634,-3.098148,3.000000
3.796561,-2.152621,3.000000
3.820669,-2.968869,3.000000
